location_id,stone_id,role,label,lon,lat,coordinate_method,uncertainty_m,confidence,is_estimate,rationale,review_status
DRAUD1996274:current:runor,DRAUD1996274,current_location,I vapenhuset,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRDKBH69:earliest:runor,DRDKBH69,earliest_known_location,Knudsker (S:t Knuds Kirke),14.752,55.1069,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRDKBH69:current:runor,DRDKBH69,current_location,Som tympanon över syddörren till långhuset.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRDKFYN51:earliest:runor,DRDKFYN51,earliest_known_location,Faaborg,10.278,55.0823,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRDKFYN51:current:runor,DRDKFYN51,current_location,Faaborg Kulturhistoriske Museer. Nationalmuseet (C 37114).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRDKMJY101:earliest:runor,DRDKMJY101,earliest_known_location,Århus,10.205,56.158,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRDKMJY101:current:runor,DRDKMJY101,current_location,Moesgård Museum. Århus (FHM 1024A).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRDKMJY102:earliest:runor,DRDKMJY102,earliest_known_location,Mygind,10.2145,56.387,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRDKMJY102:current:runor,DRDKMJY102,current_location,Som tröskelsten under f.d. norra dörren.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRDKSJY77:earliest:runor,DRDKSJY77,earliest_known_location,Ribe (Lindegården),8.76169,55.3276,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRDKSJY77:current:runor,DRDKSJY77,current_location,Sydvestjyske Museer (inv.nr ASR13x600).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85221:earliest:runor,DREM85221,earliest_known_location,Jelling,9.42,55.756,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85221:current:runor,DREM85221,current_location,"Nationalmuseet (C. 32169), utställd i ""Kongernes Jelling"" i Jelling.",,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85239:earliest:runor,DREM85239,earliest_known_location,Gørlev,11.2256,55.538,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85239:current:runor,DREM85239,current_location,I vapenhuset,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85265:earliest:runor,DREM85265,earliest_known_location,Sporup,9.80048,56.211,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85265:current:runor,DREM85265,current_location,I kyrkan,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85306:earliest:runor,DREM85306,earliest_known_location,Asmild,9.42504,56.4469,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85306:current:runor,DREM85306,current_location,I vapenhuset,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85308:earliest:runor,DREM85308,earliest_known_location,Klejtrup,9.64676,56.6039,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85312:earliest:runor,DREM85312,earliest_known_location,Kjellerup Hovedgård (Svenstrup),9.99815,56.5993,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85343:earliest:runor,DREM85343,earliest_known_location,Øster Larsker,14.9616,55.1712,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85523B:earliest:runor,DREM85523B,earliest_known_location,Farsø kirke,9.33918,56.7742,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85523B:current:runor,DREM85523B,current_location,I kyrkans vapenhus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85531:earliest:runor,DREM85531,earliest_known_location,Lems kirke,10.0626,56.5036,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DREM85531:current:runor,DREM85531,current_location,I kyrkportalen,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DREM85547:current:runor,DREM85547,current_location,Ølgod museum (1268/5791).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DRNOR19885:earliest:runor,DRNOR19885,earliest_known_location,"Malt, Ågård",9.0905,55.4342,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DRNOR19885:current:runor,DRNOR19885,current_location,Museet på Sønderskov.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR389:registered:17,DR389,registered_location,"Stednr. 060302, lokalnr. 94",14.76896159,55.13935801,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR372:registered:310,DR372,registered_location,"Stednr. 060206, lokalnr. 73",14.9295929,55.06271176,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR403:registered:1167,DR403,registered_location,"Stednr. 060104, lokalnr. 96",14.80300876,55.17511419,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR401:registered:1272,DR401,registered_location,"Stednr. 060104, lokalnr. 19",14.73300744,55.17720362,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR383:registered:1679,DR383,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR384:registered:1679,DR384,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR385:registered:1679,DR385,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR386:registered:1679,DR386,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR387:registered:1679,DR387,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR388:registered:1679,DR388,registered_location,"Stednr. 060305, lokalnr. 118",14.82461881,55.1057792,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR390:registered:2121,DR390,registered_location,"Stednr. 060406, lokalnr. 80",15.01599471,55.13807353,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR393:registered:2159,DR393,registered_location,"Stednr. 060406, lokalnr. 117",15.04526767,55.13089291,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR209:registered:5907,DR209,registered_location,"Stednr. 080507, lokalnr. 11",10.29300992,55.50966508,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR129:registered:23562,DR129,registered_location,"Stednr. 120203, lokalnr. 46",9.63282909,56.70377957,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR135:registered:24077,DR135,registered_location,"Stednr. 120208, lokalnr. 92",9.58970783,56.75047466,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR134:registered:29096,DR134,registered_location,"Stednr. 120810, lokalnr. 12",9.75646587,56.75521627,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR131:registered:29537,DR131,registered_location,"Stednr. 120814, lokalnr. 164",9.51379237,56.80485967,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DREM85308:registered:38896,DREM85308,registered_location,"Stednr. 140704, lokalnr. 136",9.64676063,56.60393128,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR96:registered:42148,DR96,registered_location,"Stednr. 131215, lokalnr. 57",9.83278071,56.45238238,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR97:registered:42148,DR97,registered_location,"Stednr. 131215, lokalnr. 57",9.83278071,56.45238238,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR114:registered:42889,DR114,registered_location,"Stednr. 140114, lokalnr. 12",10.79501622,56.47871798,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR40:registered:60322,DR40,registered_location,"Stednr. 170908, lokalnr. 145",9.2143446,55.6560318,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR26:registered:74632,DR26,registered_location,"Stednr. 190306, lokalnr. 28",9.11457177,55.52300425,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR15:registered:86273,DR15,registered_location,"Stednr. 220304, lokalnr. 90",9.34490025,55.14009856,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR228:registered:91457,DR228,registered_location,"Stednr. 050709, lokalnr. 12",11.73905781,55.37887545,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR192:registered:92616,DR192,registered_location,"Stednr. 010201, lokalnr. 337",11.97873674,55.85659565,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR191:registered:92617,DR191,registered_location,"Stednr. 010201, lokalnr. 338",11.97880023,55.85651355,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR250:registered:95700,DR250,registered_location,"Stednr. 020207, lokalnr. 61",12.2075811,55.65012112,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR238:registered:109512,DR238,registered_location,"Stednr. 040104, lokalnr. 20",11.68745032,55.43349862,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR400:registered:112342,DR400,registered_location,"Stednr. 060101, lokalnr. 185",14.80306837,55.27578587,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR402:registered:112344,DR402,registered_location,"Stednr. 060102, lokalnr. 148",14.708002,55.18460842,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR390:registered:112456,DR390,registered_location,"Stednr. 060404, lokalnr. 14",15.14232434,55.13446476,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR397:registered:112457,DR397,registered_location,"Stednr. 060405, lokalnr. 148",14.96165533,55.17136065,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR212:registered:112661,DR212,registered_location,"Stednr. 070513, lokalnr. 19",11.15711514,54.76623545,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR150:registered:114328,DR150,registered_location,"Stednr. 110606, lokalnr. 93",8.42576057,56.75410964,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR138:registered:114679,DR138,registered_location,"Stednr. 120509, lokalnr. 128",9.6910175,56.85550128,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR91:registered:115064,DR91,registered_location,"Stednr. 130703, lokalnr. 23",9.92413508,56.42076531,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR77:registered:115088,DR77,registered_location,"Stednr. 130705, lokalnr. 56",9.68214634,56.39561137,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR86:registered:115091,DR86,registered_location,"Stednr. 130707, lokalnr. 23",9.8916565,56.39472674,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR80:registered:115111,DR80,registered_location,"Stednr. 130710, lokalnr. 130",9.7526544,56.45507797,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR98:registered:115326,DR98,registered_location,"Stednr. 131214, lokalnr. 18",9.90512945,56.48865877,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR36:registered:116527,DR36,registered_location,"Stednr. 170208, lokalnr. 15",9.55935854,55.56964609,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR41:registered:116756,DR41,registered_location,"Stednr. 170904, lokalnr. 106",9.41957651,55.75657624,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR42:registered:116756,DR42,registered_location,"Stednr. 170904, lokalnr. 106",9.41957651,55.75657624,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR46:registered:117029,DR46,registered_location,"Stednr. 180607, lokalnr. 131",8.59528596,55.87467811,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR30:registered:117059,DR30,registered_location,"Stednr. 190102, lokalnr. 55",9.14499448,55.58181126,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR29:registered:117063,DR29,registered_location,"Stednr. 190102, lokalnr. 151",9.13700176,55.5691044,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR34:registered:117510,DR34,registered_location,"Stednr. 190803, lokalnr. 198",8.53015739,55.72406842,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR17:registered:118148,DR17,registered_location,"Stednr. 200308, lokalnr. 39",9.53227152,55.24827803,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR14:registered:118763,DR14,registered_location,"Stednr. 220201, lokalnr. 87",9.25271218,54.99517621,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR99:registered:120827,DR99,registered_location,"Stednr. 131214, lokalnr. 19",9.9051524,56.48865969,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR108:registered:125362,DR108,registered_location,"Stednr. 140208, lokalnr. 8",10.59117205,56.3616579,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR53:registered:125428,DR53,registered_location,"Stednr. 150205, lokalnr. 19",10.16453011,55.89027417,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR408:registered:126446,DR408,registered_location,"Stednr. 060106, lokalnr. 148",14.74982359,55.21517146,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR218:registered:130141,DR218,registered_location,"Stednr. 070319, lokalnr. 36",11.45168854,54.67917491,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DRAUD1995279:registered:136597,DRAUD1995279,registered_location,"Stednr. 140902, lokalnr. 55",9.98540443,56.50482685,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR202:registered:142413,DR202,registered_location,"Stednr. 080808, lokalnr. 56",10.60436285,55.34457745,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DRDKSJY77:registered:148553,DRDKSJY77,registered_location,"Stednr. 190408, lokalnr. 81",8.76176215,55.32765687,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR123:registered:164458,DR123,registered_location,"Stednr. 140604, lokalnr. 134",9.81395366,56.5954029,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR392:registered:188428,DR392,registered_location,"Stednr. 060406, lokalnr. 227",15.01596341,55.13809077,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR394:registered:188429,DR394,registered_location,"Stednr. 060406, lokalnr. 228",15.01591296,55.13809432,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR395:registered:188430,DR395,registered_location,"Stednr. 060406, lokalnr. 229",15.01586972,55.13809358,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR406:registered:188432,DR406,registered_location,"Stednr. 060104, lokalnr. 283",14.8029113,55.17552588,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR407:registered:188433,DR407,registered_location,"Stednr. 060104, lokalnr. 284",14.80289738,55.17552699,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR405:registered:188434,DR405,registered_location,"Stednr. 060104, lokalnr. 285",14.80287704,55.17552729,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
DR399:registered:188435,DR399,registered_location,"Stednr. 060104, lokalnr. 286",14.80297005,55.17510872,source_coordinate,25,high,False,"Direkte punktkoordinat fra Fund og Fortidsminders WFS. Punktet dokumenterer registerets lokalitet, men klassificeres ikke automatisk som fundsted, oprindeligt opstillingssted eller nuværende placering.",needs_review
